Temperature,Pressure,Voltage,Theta
281.163265306122,16.7796610169492,1.93075872018435,0.375981861498371
281.163265306122,17.2881355932203,1.93075887320395,0.375977034480979
281.163265306122,17.7966101694915,1.93075901651878,0.375972483406672
281.163265306122,18.3050847457627,1.930759151015,0.375968185270993
281.163265306122,18.8135593220339,1.93075927747486,0.375964119557419
281.163265306122,19.3220338983051,1.93075939659144,0.375960267909882
281.163265306122,19.8305084745763,1.93075950898087,0.375956613855682
281.163265306122,20.3389830508475,1.93075961519272,0.375953142569983
281.163265306122,20.8474576271186,1.93075971571866,0.375949840674781
281.163265306122,21.3559322033898,1.93075981099987,0.375946696066605
281.163265306122,21.864406779661,1.93075990143332,0.375943697768267
281.163265306122,22.3728813559322,1.93075998737714,0.375940835800831
281.163265306122,22.8813559322034,1.93076006915524,0.375938101072659
281.163265306122,23.3898305084746,1.9307601470613,0.375935485282942
281.163265306122,23.8983050847458,1.93076022136214,0.375932980837536
281.163265306122,24.4067796610169,1.93076029230077,0.375930580775334
281.163265306122,24.9152542372881,1.93076036009896,0.375928278703649
281.163265306122,25.4237288135593,1.93076042495949,0.375926068741357
281.163265306122,25.9322033898305,1.93076048706812,0.375923945468727
281.163265306122,26.4406779661017,1.93076054659537,0.375921903883048
281.163265306122,26.9491525423729,1.93076060369801,0.375919939359273
281.163265306122,27.4576271186441,1.93076065852043,0.375918047615045
281.163265306122,27.9661016949153,1.93076071119583,0.375916224679529
281.163265306122,28.4745762711864,1.93076076184726,0.375914466865597
281.163265306122,28.9830508474576,1.93076081058862,0.375912770744931
281.163265306122,29.4915254237288,1.93076085752543,0.375911133125707
281.163265306122,30.0,1.93076090275562,0.375909551032551
283.204081632653,1.01694915254237,1.92372729592041,0.360019095899835
283.204081632653,1.52542372881356,1.92381573265176,0.359020193392808
283.204081632653,2.03389830508475,1.92384834301774,0.358522817912288
283.204081632653,2.54237288135593,1.92386399820006,0.358225053561266
283.204081632653,3.05084745762712,1.92387275656285,0.358026818622475
283.204081632653,3.5593220338983,1.92387817442458,0.357885356510406
283.204081632653,4.06779661016949,1.92388177317195,0.357779333265416
283.204081632653,4.57627118644068,1.92388429402648,0.357696914161674
283.204081632653,5.08474576271186,1.92388613406929,0.357631006213926
283.204081632653,5.59322033898305,1.92388752203033,0.357577099592079
283.204081632653,6.10169491525424,1.92388859744452,0.357532189819577
283.204081632653,6.61016949152542,1.9238894494902,0.357494198052989
283.204081632653,7.11864406779661,1.92389013740252,0.357461640107364
283.204081632653,7.6271186440678,1.92389070182594,0.357433428017711
283.204081632653,8.13559322033898,1.923891171433,0.357408746092019
283.204081632653,8.64406779661017,1.92389156694122,0.3573869707529
283.204081632653,9.15254237288136,1.92389190363657,0.357367617123288
283.204081632653,9.66101694915254,1.9238921930071,0.357350302494527
283.204081632653,10.1694915254237,1.92389244382889,0.357334720763102
