Temperature,Current,Voltage,Theta,Hflux
285.244897959184,58.1632653061224,1.86466582825583,0.300682827401524,0.01
285.244897959184,61.2244897959184,1.87025213629467,0.305345513913091,0.0106
285.244897959184,64.2857142857143,1.87569541109609,0.309847740514337,0.0111
285.244897959184,67.3469387755102,1.88100893787956,0.314202292429965,0.0116
285.244897959184,70.4081632653061,1.88620425829977,0.318420409037334,0.0122
285.244897959184,73.469387755102,1.89129146428636,0.322512029068354,0.0127
285.244897959184,76.530612244898,1.89627943234243,0.326485988427968,0.0132
285.244897959184,79.5918367346939,1.9011760122376,0.330350181297168,0.0137
285.244897959184,82.6530612244898,1.90598818036512,0.334111692472161,0.0143
285.244897959184,85.7142857142857,1.9107221654294,0.337776906940874,0.0148
285.244897959184,88.7755102040816,1.91538355225543,0.341351601278055,0.0153
285.244897959184,91.8367346938775,1.91997736814341,0.344841020393248,0.0159
285.244897959184,94.8979591836735,1.92450815518158,0.348249942384906,0.0164
285.244897959184,97.9591836734694,1.92898003117525,0.351582733664934,0.0169
285.244897959184,101.020408163265,1.93339674128042,0.354843396069299,0.0175
285.244897959184,104.081632653061,1.93776170199609,0.358035607325381,0.018
285.244897959184,107.142857142857,1.9420780388355,0.361162755979186,0.0185
285.244897959184,110.204081632653,1.94634861873762,0.364227971676318,0.019
285.244897959184,113.265306122449,1.9505760780776,0.367234151525687,0.0196
285.244897959184,116.326530612245,1.9547628469756,0.37018398314414,0.0201
285.244897959184,119.387755102041,1.95891117047687,0.373079964875573,0.0206
285.244897959184,122.448979591837,1.96302312707505,0.375924423594034,0.0212
285.244897959184,125.510204081633,1.96710064496937,0.37871953043226,0.0217
285.244897959184,128.571428571429,1.97114551638129,0.381467314721772,0.0222
285.244897959184,131.632653061224,1.97515941020229,0.384169676385326,0.0227
285.244897959184,134.69387755102,1.97914388320152,0.386828396985317,0.0233
285.244897959184,137.755102040816,1.98310038998597,0.38944514960093,0.0238
285.244897959184,140.816326530612,1.98703029187647,0.392021507681317,0.0243
285.244897959184,143.877551020408,1.99093486483836,0.394558953000773,0.0249
285.244897959184,146.938775510204,1.99481530658537,0.397058882824037,0.0254
285.244897959184,150.0,1.99867274295816,0.399522616374883,0.0259
287.285714285714,3.06122448979592,1.64766922265437,0.118430616592489,0.00052879
287.285714285714,6.12244897959184,1.68804992886347,0.145805191986837,0.0011
287.285714285714,9.18367346938776,1.71311546804991,0.164664646744033,0.0016
287.285714285714,12.2448979591837,1.7318128395709,0.179507247551277,0.0021
287.285714285714,15.3061224489796,1.74698152592101,0.191935360031009,0.0026
287.285714285714,18.3673469387755,1.7598982024873,0.20272595991433,0.0032
287.285714285714,21.4285714285714,1.77124915229942,0.212321220682187,0.0037
287.285714285714,24.4897959183673,1.78144675339308,0.220999344977678,0.0042
287.285714285714,27.5510204081633,1.7907585660067,0.228947941566798,0.0048
287.285714285714,30.6122448979592,1.79936824900308,0.236300146225522,0.0053
287.285714285714,33.6734693877551,1.8074074343354,0.243154211418109,0.0058
287.285714285714,36.734693877551,1.8149737491194,0.249584932988513,0.0063
287.285714285714,39.7959183673469,1.82214164093583,0.255650705804595,0.0069
287.285714285714,42.8571428571429,1.82896920438927,0.261398084677448,0.0074
287.285714285714,45.9183673469388,1.83550266179485,0.2668648459878,0.0079
287.285714285714,48.9795918367347,1.84177940442185,0.272082108922154,0.0085
287.285714285714,52.0408163265306,1.84783011645349,0.277075845263642,0.009
287.285714285714,55.1020408163265,1.85368029522951,0.281867979206782,0.0095
287.285714285714,58.1632653061224,1.85935136290398,0.286477204876191,0.01
287.285714285714,61.2244897959184,1.86486149475857,0.290919604898138,0.0106
287.285714285714,64.2857142857143,1.87022624675726,0.295209125864768,0.0111
287.285714285714,67.3469387755102,1.8754590381182,0.299357948968693,0.0116
287.285714285714,70.4081632653061,1.88057152738187,0.303376782588039,0.0122
287.285714285714,73.469387755102,1.88557390903238,0.307275095903873,0.0127
287.285714285714,76.530612244898,1.89047515002672,0.311061307372855,0.0132
287.285714285714,79.5918367346939,1.89528318029484,0.314742938219012,0.0137
287.285714285714,82.6530612244898,1.90000504757352,0.318326738520595,0.0143
287.285714285714,85.7142857142857,1.90464704431095,0.321818791609702,0.0148
287.285714285714,88.7755102040816,1.90921481248661,0.325224601149449,0.0153
287.285714285714,91.8367346938775,1.91371343081105,0.328549164256031,0.0159
287.285714285714,94.8979591836735,1.91814748775,0.331797033288828,0.0164
287.285714285714,97.9591836734694,1.92252114305581,0.334972368370613,0.0169
287.285714285714,101.020408163265,1.92683817991408,0.338078982272444,0.0175
287.285714285714,104.081632653061,1.93110204937524,0.341120378969154,0.018
287.285714285714,107.142857142857,1.93531590840374,0.344099786916447,0.0185
287.285714285714,110.204081632653,1.93948265261625,0.34702018790125,0.019
287.285714285714,113.265306122449,1.94360494457579,0.349884342159891,0.0196
287.285714285714,116.326530612245,1.9476852383479,0.352694810333989,0.0201
287.285714285714,119.387755102041,1.95172580089715,0.355453972734327,0.0206
287.285714285714,122.448979591837,1.95572873080058,0.358164046302853,0.0212
287.285714285714,125.510204081633,1.95969597467257,0.360827099598132,0.0217
287.285714285714,128.571428571429,1.96362934162965,0.363445066076845,0.0222
287.285714285714,131.632653061224,1.96753051606985,0.366019755900769,0.0227
287.285714285714,134.69387755102,1.97140106899739,0.3685528664632,0.0233
287.285714285714,137.755102040816,1.97524246808724,0.37104599179946,0.0238
287.285714285714,140.816326530612,1.97905608665456,0.373500631021819,0.0243
287.285714285714,143.877551020408,1.98284321166921,0.375918195898823,0.0249
287.285714285714,146.938775510204,1.98660505093499,0.378300017682076,0.0254
287.285714285714,150.0,1.99034273953611,0.380647353269231,0.0259
289.326530612245,3.06122448979592,1.64253741303419,0.112934906831262,0.00052879
289.326530612245,6.12244897959184,1.68317027780787,0.139039179616937,0.0011
289.326530612245,9.18367346938776,1.708359616826,0.157023471408823,0.0016
